,id,bim360_account_id,name,trade,category,address_line1,address_line2,city,state_or_province,postal_code,country,phone,website_url,description,erp_id,tax_id,status,created_at,project_size,user_size,custom_properties
1951,3a156376-df85-4ceb-b76f-03d356ecb171,49df69ab-c266-4d49-951c-031b16f7a31f,"Wilcox Associates, Inc.",Other,Consultant,5859 Sherman Road,,Saginaw,MI,48604,US,989-752-6500,www.wilcox.us,,,,,2015-08-27 02:29:46.420385,2.0,0.0,
1952,285804f9-95b5-4f12-834d-d669ab63fa94,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-07-12 14:50:19 UTC c975b9ea-67d0-4d19-9055-9e8d57371473,Door Supply,,,,,,,US,,,,,,deleted,2017-01-09 17:08:57.805865,0.0,,
1953,04590d99-2990-4098-8594-8f025080a988,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-07-11 13:53:36 UTC 6ecd32fe-e009-4293-9e34-2ad01a989ce4,Roof Consultant,,,,,,,US,,,,,,deleted,2017-01-09 17:08:57.520174,0.0,0.0,
1954,2dac2d1e-844b-4ff1-af18-18f4655e200b,49df69ab-c266-4d49-951c-031b16f7a31f,Infinite Impact Studios,,,,,,,,US,,,,,,,2020-03-04 13:06:15.83147,1.0,1.0,
1955,b106de0a-c7f8-44e8-9484-1e2ac668af74,49df69ab-c266-4d49-951c-031b16f7a31f,Clary Hood,,,,,,,,US,,,,,,,2017-04-12 15:50:44.141476,2.0,1.0,
1956,e831f36a-6d30-42b0-9341-525c96c9eb19,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 15:59:59 UTC a2fdf172-16de-413f-b8b1-c90ef4752640,,,,,,,,US,,,,,,deleted,2017-09-18 15:07:01.867269,1.0,,
1957,e98a6a60-3a6d-4e2d-9d20-c53b3aefc725,49df69ab-c266-4d49-951c-031b16f7a31f,Concrete Connections,,,,,,,,US,,,,,,,2017-04-12 15:51:08.323792,1.0,0.0,
1958,633d56b3-0aa7-47eb-8b12-809b252a8b1c,49df69ab-c266-4d49-951c-031b16f7a31f,Sands Drywall,,,,,,,,US,,,,,,,2019-02-14 20:57:26.486747,1.0,4.0,
1959,9a3ccfbb-96f0-4eea-b7f7-62641df8cb2d,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-29 18:11:13 UTC 21be5af8-37a8-417d-9107-5144112dea4f,General Contractor,Construction Manager,2199 Innerbelt Business Center,,St. Louis,MO,63114,US,314-429-5100,,Old Clayco/Legacy MOBAP 1,,,deleted,2015-08-27 02:29:44.13047,1.0,0.0,
1960,5d5ddb47-855c-401b-95b6-4173c93e68ff,49df69ab-c266-4d49-951c-031b16f7a31f,"Clayco, Inc. (Jobsite)",,Construction Manager,2700 South Saginaw Road,,Midland,MI,48642,US,,http://www.claycorp.com,,,,,2015-08-27 02:29:42.991168,7.0,1.0,
1961,7a60f186-a134-4867-8eb2-e96251e325b2,49df69ab-c266-4d49-951c-031b16f7a31f,YOCOM,Concrete | Cast-in-Place,sub contractor,,,,,,US,,http://www.yocominc.com,,,,,2019-08-27 15:41:52.302226,,,
1962,c3fa9114-1e3e-4e23-84b9-8c36c6955bd0,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-20 16:17:40 UTC 88da8b62-f0d9-4325-95af-67fbb3ea1158,Other,Subcontractor,,,,,,US,,,,,,deleted,2015-08-27 02:38:12.441937,1.0,,
1963,66495d2e-3168-4e33-8668-c4cf61d1890f,49df69ab-c266-4d49-951c-031b16f7a31f,Architectural Glazing Systems,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:36:32.28469,2.0,0.0,
1964,1b3201d7-42de-401c-9863-f2b934f4fe65,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 16:53:11 UTC f938c310-e7ae-410d-a4c9-c74c1ed521c7,,,,,,,,US,210-637-0977,,,,,deleted,2017-06-16 20:29:51.988372,1.0,,
1965,b3565f9d-2c75-4a1d-b751-970b55aad41b,49df69ab-c266-4d49-951c-031b16f7a31f,"Lombardi Electric, Inc.",Electrical,sub contractor,,,,,,US,,,,,,,2019-08-28 16:15:23.156727,,,
1966,56d15c81-1193-4d3e-9d11-5dc79dc5a86f,49df69ab-c266-4d49-951c-031b16f7a31f,Scott's Landscaping,,,,,,,,US,,,,,,,2019-02-25 21:35:04.737073,1.0,2.0,
1967,90467143-2875-4429-8d88-3cf628d900d7,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-21 14:40:21 UTC 9ebfff75-4d29-4422-9418-386934228464,Other,Subcontractor,,,,,,US,,,,,,deleted,2015-08-27 02:38:24.111961,1.0,,
1968,32059e35-f15c-4512-8982-e5f9ff57a5f3,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-27 19:27:46 UTC 14866290-c434-4a9e-97ec-0873a8504643,Paint,Subcontractor,,,,,,US,,,,,,deleted,2015-08-27 02:32:05.568247,0.0,0.0,
1969,b95f1817-e400-4a43-a9c9-879dd6ffd692,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-21 14:51:02 UTC f5896ac5-a94d-44ec-971e-261887918ada,Other,Subcontractor,,,,,,US,,,,,,deleted,2015-08-27 02:39:07.575549,2.0,0.0,
1970,cd70fe94-00db-40c5-b762-202410525a7a,49df69ab-c266-4d49-951c-031b16f7a31f,JMC Wood Manufacturing,,,,,,,,US,314-291-0414,,,,,,2017-06-16 20:29:50.373284,1.0,0.0,
1971,7c5c0024-1d4a-4625-bbba-2edb3d3779fc,49df69ab-c266-4d49-951c-031b16f7a31f,Friend Acoustical,,,,,,,,US,636-587-2266,,,,,,2017-06-16 20:29:49.968142,1.0,0.0,
1972,f9cf271e-7bc8-4c6f-a10f-6b5bfa70a6c3,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-07-24 14:49:34 UTC 9edd6148-7042-4c39-84f0-0b7982459c9a,Other,Subcontractor,2601 NW Tullison Road,,Riverside,MO,64150,US,816-741-2646,,,,,deleted,2015-08-27 02:38:17.914236,0.0,0.0,
1973,4cc0522c-a4c0-4ec3-9954-dc9a80c82665,49df69ab-c266-4d49-951c-031b16f7a31f,Fairborn,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:34:40.229815,3.0,0.0,
1974,bd0cba59-2fdf-401d-a78b-e50463cb21d6,49df69ab-c266-4d49-951c-031b16f7a31f,"Gulfside Supply, Inc.",,,,,,,,US,,,,,,,2017-06-16 20:29:50.110062,1.0,0.0,
1975,287a8b41-2b1d-4ae5-b696-a99426aa97e2,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 16:16:26 UTC 964a50b1-d6f6-4ad7-a18a-eee6db3a9d25,,,49 Mountainview Dr.,,Cold Spring,NY,10516,US,845-809-5320,,,,,deleted,2017-06-15 15:25:56.204105,2.0,,
1976,39e108ea-ee62-47a2-a2df-c9dab54439cd,49df69ab-c266-4d49-951c-031b16f7a31f,"Landscape Forms, Inc.",,,,,,,,US,1800-521-2546,,,,,,2017-06-16 20:29:50.929429,1.0,0.0,
1977,2a4765e3-47af-4e0e-bfe0-75d88bf8676d,49df69ab-c266-4d49-951c-031b16f7a31f,Protex Products,,,,,,,,US,312-292-1310,,,,,,2017-06-16 20:29:51.416189,1.0,0.0,
1978,64b4bcb9-c852-46fa-9208-2871c654d6f7,49df69ab-c266-4d49-951c-031b16f7a31f,D. H. Schmidt,,,,,,,,US,636-441-1555,,,,,,2017-06-16 20:29:49.673124,1.0,0.0,
1979,144282e8-8ff6-4d9e-852e-c3104a829ea6,49df69ab-c266-4d49-951c-031b16f7a31f,US Engineering,Other,Subcontractor,3433 Roanoke Road,,Kansas City,MO,64111,US,816-753-6969,,,,,,2017-01-31 19:06:59.651297,2.0,0.0,
1980,e7331d87-6f26-42c7-9302-c728b13f2993,49df69ab-c266-4d49-951c-031b16f7a31f,Mark One Electrical Company Inc.,,,909 Troost Avenue,,Kansas City,MO,6416,US,816-842-7023,,,,,,2016-09-09 19:00:39.450846,1.0,0.0,
1981,fea41a77-bd3b-4281-a72e-7629bf9aa4f5,49df69ab-c266-4d49-951c-031b16f7a31f,"Rodriguez Mechanical Contractors, Inc",Mechanical,Subcontractor,541 S. 11th Street,,Kansas City,KS,66105,US,913-281-1814,,,,,,2017-01-31 19:06:58.05042,2.0,1.0,
1982,e49a1555-df23-45d2-b45b-679679078ae0,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-21 15:55:28 UTC 0f93cc0b-b3a8-4131-bccc-03fffa11278a,Other,Subcontractor,,,,,,US,,,,,,deleted,2015-08-27 02:34:06.772637,1.0,,
1983,ace4657b-1803-4c36-a8a7-9b1c888ed9ba,49df69ab-c266-4d49-951c-031b16f7a31f,Westcoast Roofing Consulting,Consultant,,"245 Fischer Ave., Suite B3",,,"Costa Mesa, CA",92626,US,714-545-7663,,Westcoast Roofing Consulting,,,,2017-07-20 14:15:21.98197,4.0,0.0,
1984,50eba8e3-0a9d-4a0f-8c06-c51c2d2cc49f,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-28 19:31:17 UTC 296cbf6d-2610-4ac4-9dc3-dfa8e2a652fc,Other,Subcontractor,"4270 Arco Lane, Suite G",,North Charleston,SC,29418,US,843-302-0101,,,,,deleted,2016-05-18 17:31:47.527918,0.0,,
1985,21040e36-327c-4c42-b900-6684d4bc31a7,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-28 19:38:48 UTC 281f41e4-512b-47f2-9e54-50303dbfdcfe,,,,,,,,US,,,,,,deleted,2016-09-21 02:02:30.526973,0.0,0.0,
1986,23948514-c35c-4fa9-9c69-710afff90d2e,49df69ab-c266-4d49-951c-031b16f7a31f,City of Maryland Heights,,Other,212 Milwell Drive,,Maryland Heights,MO,63043,US,314-291-6550,,,,,,2016-06-08 19:47:50.104043,1.0,0.0,
1987,f98c3aa4-29b5-40fc-bfa0-e4296a8dc50a,49df69ab-c266-4d49-951c-031b16f7a31f,Gurtz Electric,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:35:13.062745,3.0,5.0,
1988,c64b96d4-c1d1-4b75-9cb6-d730ff5a4348,49df69ab-c266-4d49-951c-031b16f7a31f,"Dynamic Controls, Inc.",Other,Subcontractor,2306 Ball Drive,,St. Louis,MO,63146,US,314-925-4800,www.dynamiccontrolsinc.com,,,,,2015-08-27 02:37:06.671732,2.0,0.0,
1989,7baea758-60e1-49b6-9f48-82dabaa3d516,49df69ab-c266-4d49-951c-031b16f7a31f,"Western Waterproofing Co., Inc.",Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:35:26.799997,7.0,0.0,
1990,231c5552-6d04-4d2e-a10b-f9d22c719707,49df69ab-c266-4d49-951c-031b16f7a31f,TCS LLC,Other,Subcontractor,4130 Meramec Bottom Road,,St. Louis,MO,63129,US,314-329-9331,,,,,,2015-08-27 02:38:24.575862,2.0,0.0,
1991,4b4b2f0a-85d4-4287-b60d-5d8cc3faf47a,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-26 19:07:30 UTC 1da23603-2df3-4acb-8a42-34a60956fa50,Other,Subcontractor,,,,,,US,,,,,,deleted,2015-08-27 02:31:46.916773,0.0,0.0,
1992,d2499e19-5cbc-43fa-bb45-15c8a2a68eab,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 16:01:15 UTC 4c2d81cd-d026-4944-9a49-566a13a2da57,Other,Subcontractor,PO Box 5691,,Kingsport,TN,37663,US,423-612-4344,http://www.bnbtermite.com/,,,,deleted,2015-08-27 02:37:29.130131,4.0,,
1993,e94c85db-3b76-4896-aeb9-61233808f375,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-26 19:26:40 UTC 90c28ecb-2b6b-437d-892c-8cfb2536250e,Earthwork,Subcontractor,140 Lafayette Avenue,,St. Louis,MO,63104,US,314-631-7799,www.ahrenscontracting.com,Earthwork,,,deleted,2015-08-27 02:33:32.111225,0.0,,
1994,af2a4fa2-548b-4ac9-b360-9bbbbf1f8780,49df69ab-c266-4d49-951c-031b16f7a31f,"Meva Formwork Systems, Inc.",,,"1784 Heritage Center Drive,  Suite 204-D, Wake Forest, NC 27587",,,,,US,,,,,,,2017-06-01 20:05:10.942195,1.0,0.0,
1995,08a0c044-9be0-46ed-a731-bc342a8fa31c,49df69ab-c266-4d49-951c-031b16f7a31f,White & Associates,,,,,,,,US,,,,,,,2017-05-23 15:19:58.467476,1.0,0.0,
1996,d2709bd3-d173-4fc1-8bde-27cc6291d980,49df69ab-c266-4d49-951c-031b16f7a31f,"Commercial Bathwares, LLC",,,4999 Flyer Avenue (rear),,St. Louis,MO,63139,US,314-256-0985,commercialbathwareslc.com,,,,,2015-11-30 16:50:04.243757,3.0,0.0,
1997,132a1fdc-f3b5-4e77-b37c-f0f3386d59e8,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-27 14:08:44 UTC 1b142101-1e8f-4015-9ec8-25ea6c45e2dc,Other,Subcontractor,,,,,,US,,,,,,deleted,2015-08-27 02:33:09.43211,0.0,,
1998,9e5af86c-ea1d-4b2e-9851-b71eced6cf29,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-27 13:18:31 UTC 5a5c102e-72e4-42ff-b96f-0dc4c8e19348,Other,Subcontractor,,,,,,US,,,,,,deleted,2015-08-27 02:33:03.897397,2.0,,
1999,c388816e-3c01-4e30-9afa-20a5bba245c2,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-20 20:33:25 UTC e24fd1bc-5fef-49df-82c5-7236039381c8,,,,,,,,US,,,,,,deleted,2017-06-08 13:26:34.360494,0.0,,
2000,e154abcc-8bd6-4d75-810f-e491cc4f4425,49df69ab-c266-4d49-951c-031b16f7a31f,Plateau,Earthwork/Site Utilities,,,,,,,US,,,,,,,2017-01-09 17:08:58.337931,0.0,0.0,
2001,fc4009eb-5d56-431d-8b76-860448fa8e56,49df69ab-c266-4d49-951c-031b16f7a31f,Shumate Mechanical,Mechanical,,,,,,,US,,,,,,,2017-01-09 17:08:59.430107,1.0,0.0,
2002,151430d0-fbef-4e65-a203-2b838a425f19,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-27 13:40:50 UTC 5aa722cf-5ead-4432-81f7-ad1031dae3f2,,,6065 Huntington Court N.E.,,Cedar Rapids,IA,52403,US,319-393-9100,,,,,deleted,2015-09-02 19:25:02.357082,0.0,0.0,
2003,205d9310-f895-40fc-bfe8-13672c31114a,49df69ab-c266-4d49-951c-031b16f7a31f,"County Fixture Company, Inc.",Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:32:42.170506,2.0,0.0,
2004,c41fd343-dbda-4e1e-8007-f5cc256f3b7f,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-19 22:01:30 UTC 00210bde-7a6d-4f5c-8d92-7a0da8bfe1cc,00,Construction Manager,19500 Victor Parkway,Suite 375,Livonia,MI,48152,US,734-462-0200,http://www.claycorp.com,,,,deleted,2015-08-27 02:29:42.655843,1.0,,
2005,9f9195bc-11f5-4f60-8a52-a03e2e52d4e1,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-19 22:01:45 UTC 905b233e-bc7f-47b3-9240-6fea0a685e12,Other,Construction Manager,2700 South Saginaw Road,,Midland,MI,48642,US,,http://www.claycorp.com,,,,deleted,2015-08-27 02:29:43.605326,1.0,,
2006,20daab62-a85a-430c-9a3a-ff6cda69d20b,49df69ab-c266-4d49-951c-031b16f7a31f,Construction,,,,,,,,US,,,,,,,2019-10-28 15:23:13.776898,,,
2007,f39d119a-3c82-419f-90aa-7a3e7e96e468,49df69ab-c266-4d49-951c-031b16f7a31f,Rock Solid Stabilization & Reclamation,,,,,,,,US,,,,,,,2019-10-28 15:33:56.156456,,,
2008,7de432f1-67fa-44cd-a067-03c3f2e9ba66,49df69ab-c266-4d49-951c-031b16f7a31f,Construction Systems,,,,,,,,US,,,,,,,2019-10-28 15:23:23.049241,,,
2009,b804aaff-f986-4220-9c03-16f980578233,49df69ab-c266-4d49-951c-031b16f7a31f,Midwest DeckSolutions,,,,,,,,US,,,,,,,2019-10-28 15:30:29.523367,,,
2010,f5bbc9b1-3803-464e-86fa-2ea04ca9de17,49df69ab-c266-4d49-951c-031b16f7a31f,Construction Systems Inc.,,,,,,,,US,,,,,,,2019-10-28 15:23:33.829869,,,
2011,b69ef784-6e5f-43bb-8d0f-ce69a1602f92,49df69ab-c266-4d49-951c-031b16f7a31f,Midwest Deck Solutions,,,,,,,,US,,,,,,,2019-10-28 15:30:37.734652,,,
2012,1cbc4470-bdad-45fc-a1fa-59ad75d44528,49df69ab-c266-4d49-951c-031b16f7a31f,Payne & Dolan,,,,,,,,US,,,,,,,2019-10-28 15:31:17.098332,1.0,0.0,
2013,fb52f9f1-6578-4c5e-aec0-72034720582d,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-19 21:57:29 UTC b0fb3ab2-59ca-40fd-aa82-92c1ae5d1547,Other,Contractor,"1530 South Second St., Suite 100",,St. Louis,MO,63102,US,314-361-3535,,,,,deleted,2015-08-27 02:30:09.305813,1.0,,
2014,be8ef85c-28e9-4fd0-9317-5e5549ca3707,49df69ab-c266-4d49-951c-031b16f7a31f,The Milnes Co. Inc.,,,"12 Frear Hill Road, Tunkhannock, PA 18657",,,,,US,,,,,,,2017-05-15 18:43:27.249587,1.0,0.0,
2015,f66dc5a4-b494-47d1-bc29-ac2362647da8,49df69ab-c266-4d49-951c-031b16f7a31f,"Rutkoski Fencing, Inc.",,,"324 Dennison St., Swoyersville, PA 18704",,,,,US,,,,,,,2017-05-15 19:24:06.677652,1.0,0.0,
2016,588ff57e-2a7e-4285-b41f-56e0f0f3b2d4,49df69ab-c266-4d49-951c-031b16f7a31f,"Mesko Glass & Mirror Co., Inc.",,,"100 Glendale Road, Avoca, PA 18641",,,,,US,,,,,,,2017-05-15 19:12:10.525244,2.0,0.0,
2017,671a5d76-5fe6-4ddb-9261-242abb557d9f,49df69ab-c266-4d49-951c-031b16f7a31f,"Mt. Zion Material Handling Equipment, Inc.",,,"P.O. Box 3 Dallas, PA 18612",,,,,US,,,,,,,2017-05-15 19:39:13.90541,1.0,0.0,
2018,3d893263-ecf9-4df3-a216-422eed71904b,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-19 22:01:01 UTC e3da0e99-b78d-4b52-b435-44c336484de0,Other,Construction Manager,,,,,,US,,,,,,deleted,2015-08-27 02:29:44.343016,1.0,0.0,
2019,ce01e502-7de8-4aac-bcd2-7b24d0a74224,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-19 22:00:20 UTC 80e3b9d1-ea90-44f1-bdb7-3e9111e19aed,,Contractor,,,,,,US,,,,,,deleted,2015-08-27 02:30:06.326572,1.0,,
2020,3d72af04-537b-4541-a1fd-b98b986238e4,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-06-19 22:04:27 UTC 945e194c-5e1b-47eb-b7fd-70f881a1977e,00,Construction Manager,2199 Innerbelt Business Center Drive,,St. Louis,MO,63114,US,314-429-5100,http://www.claycorp.com,,,,deleted,2015-08-27 02:29:42.653597,1.0,,
2021,fab1ee90-d5dc-4cdf-aad1-9c4dd17ad645,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 16:02:34 UTC 186f770f-bfec-419c-896b-8f392ba0517f,,,,,,,,US,,,,,,deleted,2017-06-20 00:51:57.546114,1.0,,
2022,a342c09a-2d8e-4515-812e-32b775abe57f,49df69ab-c266-4d49-951c-031b16f7a31f,"Mitchell Metals, LLC",,,,,,,,US,,,,,,,2017-09-28 13:19:34.514058,1.0,0.0,
2023,be0da86b-c6c8-406b-a3a4-008266f2d4c5,49df69ab-c266-4d49-951c-031b16f7a31f,EAS Professionals,,,,,,,,US,,,,,,,2017-09-28 12:56:21.838969,1.0,0.0,
2024,51723f7b-d938-4d81-b2c3-2ca84e05b384,49df69ab-c266-4d49-951c-031b16f7a31f,"CST Industries, Inc.",,,,,,,,US,,,,,,,2017-09-28 12:54:38.390115,1.0,0.0,
2025,533f7ba7-e50c-4e34-a45e-5da44691ba84,49df69ab-c266-4d49-951c-031b16f7a31f,Terra Scape,,,,,,,,US,,,,,,,2017-07-03 18:29:28.340929,1.0,0.0,
2026,6a8d45e1-f603-41a3-9e66-b90d4eb933ea,49df69ab-c266-4d49-951c-031b16f7a31f,C & S Heating and Cooling,,,,,,,,US,,,,,,,2017-06-15 19:48:19.485874,1.0,0.0,
2027,995e8e75-16f1-4348-b96f-9c9963ac2996,49df69ab-c266-4d49-951c-031b16f7a31f,"Midwest Consulting and Services, LLC",,,5683 Waterman Blvd.,,Saint Louis,MO,63112,US,314-910-7697,,,,,,2015-11-30 16:50:07.07292,4.0,1.0,
2028,2fc63802-565b-4356-a1b0-67bea8ce94ef,49df69ab-c266-4d49-951c-031b16f7a31f,Panelized,,,,,,,,US,,,,,,,2019-04-10 19:25:32.954932,,,
2029,e002f6e1-91f9-4768-93fc-db9209188d12,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-07-05 13:11:13 UTC f5b9b84a-8b61-40e2-86b6-1674fc8cb4fe,Other,Subcontractor,,,,,,US,,,,,,deleted,2015-08-27 02:37:54.42552,0.0,0.0,
2030,dc436081-a4f8-4d03-931b-2305cf8e5b64,49df69ab-c266-4d49-951c-031b16f7a31f,"Food Safety Group, Inc.",Other,Subcontractor,,,,,,US,,,,,,,2016-11-14 20:10:24.366311,2.0,0.0,
2031,327f20a9-2cf0-49b4-9973-5f84d28a6b3f,49df69ab-c266-4d49-951c-031b16f7a31f,"Palmetto State Glass, Inc.",,,,,,,,US,,,,,,,2017-09-28 13:21:58.166053,1.0,0.0,
2032,48ccdf7b-e7dd-4ea8-adc3-633076ebc867,49df69ab-c266-4d49-951c-031b16f7a31f,"Absolute Technologies, LLC",,,,,,,,US,,,,,,,2017-09-28 13:31:09.525717,1.0,0.0,
2033,dba45e74-19ba-40ca-8026-1f81d6dbb490,49df69ab-c266-4d49-951c-031b16f7a31f,"SodFather, Inc.",,,,,,,,US,,,,,,,2017-09-28 13:25:36.644129,1.0,0.0,
2034,9d5788c4-609c-4b79-b19c-c364dbb147a5,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-01-06 00:04:07 UTC e8af73c4-9ff6-44a2-9174-35e56f73ab13,,,,,,,,US,,,,,,deleted,2017-09-12 18:14:12.46291,1.0,0.0,
2035,1685dda0-627f-4a75-92db-b36537c04fe8,49df69ab-c266-4d49-951c-031b16f7a31f,Harmon Curtain Wall,Specialties,sub contractor,,,,,,US,,,,,,,2017-09-18 19:03:53.163293,3.0,2.0,
2036,77a57b80-364b-445d-95ef-d95d6cc0bd49,49df69ab-c266-4d49-951c-031b16f7a31f,Glasper Professional Services,Utilities,sub contractor,,,,,,US,,,,,,,2017-09-20 20:56:09.821466,1.0,0.0,
2037,40f499fc-facb-4a89-9d34-5ded2bd54e23,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-07-07 19:55:38 UTC 70532553-b67a-4db5-87a1-7920171ec1f0,Other,Subcontractor,,,,,,US,,,,,,deleted,2015-08-27 02:33:15.081069,0.0,0.0,
2038,8634e930-0166-4477-a04a-8ed310a1afff,49df69ab-c266-4d49-951c-031b16f7a31f,"Geotechnology, Inc.",Other,Subcontractor,"11816 Lackland Road, Suite 150",,St. Louis,MO,63146,US,314-997-7440,www.geotechnology.com,,,,,2015-08-27 02:37:14.289515,11.0,1.0,
2039,84ef0ad9-8cf1-45c4-94b5-05e295614f1f,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-07-07 20:06:14 UTC 635c930e-d3e7-4b47-980e-2ba896a49b57,Other,Consultant,"11816 Lackland Road, Suite 150",,St. Louis,MO,63146,US,314-997-7440,www.geotechnology.com,,,,deleted,2015-08-27 02:29:57.200263,0.0,,
2040,353f6dff-09a6-4821-aecd-8ff528e5a657,49df69ab-c266-4d49-951c-031b16f7a31f,Subsurface Constructors Inc.,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:36:38.323921,6.0,0.0,
2041,adbf6ba0-0b87-4747-8e67-dbddab517d19,49df69ab-c266-4d49-951c-031b16f7a31f,"JACOB & HEFNER ASSOCIATES, INC.",,,,,,,,US,,,,,,,2018-12-26 13:18:42.927008,1.0,1.0,
2042,185f5d90-f8ef-431a-b879-330c3314e917,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 16:04:10 UTC 8a93563a-dfb6-4d2c-9c97-52b172ef099e,,,"1940 Internationale Pkwy, #100, Woodridge, IL 60517",,,,,US,630-783-3503,,,,,deleted,2017-07-09 17:34:56.378622,1.0,,
2043,9044bd06-dd9e-44c9-8f42-0b412d3e3374,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 16:04:24 UTC 8a8936c7-39d8-4dc4-9420-8c16d2d40393,,,"14654 Waverly Ave., Midlothian, IL 60445",,,,,US,708-385-6227,,,,,deleted,2017-07-09 17:34:57.277583,1.0,,
2044,2d70b36e-0140-4bcf-9611-06d50c8c9692,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 16:06:53 UTC 6891da22-f3b7-4c9f-9055-6593bab18384,,,"1949 County Line Road, Aurora, IL 60502",,,,,US,630-585-7220,,,,,deleted,2017-07-09 17:34:57.60728,1.0,,
2045,0ecbcafd-c277-4d28-a021-04d4de72c8fb,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-26 16:04:02 UTC ce84d228-d590-4b9a-ae7f-7132814ab205,,,"5880 Broadway, Merriville, IN, 46410",,,,,US,219-980-0860,,,,,deleted,2017-07-09 17:34:56.181686,1.0,,
2046,9031c45b-630b-47ea-b22c-0a3a40444097,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2017-07-10 12:57:01 UTC 4ca49ea6-3ad9-497d-b339-b48763dd171a,Plumbing,Engineer,,,,MO,,US,,,,,,deleted,2015-08-27 02:30:28.239498,0.0,,
2047,02a98b7d-3d0e-459d-9028-8fbcb8739aaf,49df69ab-c266-4d49-951c-031b16f7a31f,Service Partners,Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:38:47.794029,1.0,0.0,
2048,b0871afc-0009-4cb0-af8e-a9c442bfce2d,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-25 18:15:18 UTC e58b3ec9-60a7-4c6b-8b9d-95714b096770,Exterior | Landscaping,sub contractor,10940 Parallel Parkway,,,KS,,US,913-636-2268,,,,,deleted,2017-07-10 14:31:07.618372,,,
2049,33a2a4b8-4f8b-4a02-acee-b8804f745d5e,49df69ab-c266-4d49-951c-031b16f7a31f,Calhoun Automotive,,,825C Merrimon Ave.,#209,Asheville,NC,28804,US,,,,,,,2017-07-10 15:14:47.867157,1.0,0.0,
2050,2e303b5f-6ce7-4580-9543-f7dd481eed6f,49df69ab-c266-4d49-951c-031b16f7a31f,removed at 2018-06-25 18:20:15 UTC 7576bc2b-49aa-483b-b576-c763c465a605,,,8606 Page Ave.,,,,,US,314-739-2727,,,,,deleted,2017-07-10 15:13:31.508035,0.0,,
2051,f0c7d572-a4d9-421c-9a17-4e3e6f708858,49df69ab-c266-4d49-951c-031b16f7a31f,"Landmark Construction Company, Inc.",Other,Subcontractor,,,,,,US,,,,,,,2015-08-27 02:34:49.358955,4.0,0.0,
2052,26c9fd4f-7eeb-409f-a631-a81657ea4d73,49df69ab-c266-4d49-951c-031b16f7a31f,"Miles Construction Group, Inc.",,,,,,,,US,,,,,,,2017-07-10 20:15:07.367421,2.0,0.0,
